1,-0.30166626,-0.12927246,-9.775513,1506037027457
1,-0.4453125,-0.08139038,-9.832977,1506037027506
1,-0.30166626,-0.028717041,-9.938324,1506037027555
1,-0.3256073,-0.13406372,-9.761154,1506037027615
1,-0.33517456,-0.0335083,-9.789886,1506037027667
1,-0.43572998,-0.15322876,-9.871292,1506037027720
1,-0.44052124,-0.14364624,-9.832977,1506037027773
1,-0.27772522,-0.18673706,-9.742004,1506037027825
1,-0.36390686,-0.10533142,-9.8138275,1506037027877
1,-0.51234436,-0.1197052,-9.847351,1506037027931
1,-0.39743042,-0.13406372,-9.847351,1506037027983
1,-0.39263916,-0.10533142,-9.789886,1506037028037
1,-0.45968628,-0.1484375,-9.895233,1506037028088
1,-0.54107666,-0.17237854,-9.732422,1506037028141
1,-0.3878479,-0.1197052,-9.852127,1506037028194
1,-0.44052124,-0.0909729,-9.737213,1506037028247
1,-0.34954834,-0.2394104,-9.727631,1506037028299
1,-0.3591156,-0.1197052,-9.967056,1506037028352
1,-0.3830719,-0.05265808,-9.742004,1506037028404
1,-0.3830719,-0.1484375,-9.742004,1506037028457
1,-0.39743042,-0.09576416,-9.732422,1506037028510
1,-0.32081604,-0.12449646,-9.900009,1506037028563
1,-0.3878479,-0.19152832,-9.708481,1506037028615
1,-0.296875,-0.15322876,-9.775513,1506037028668
1,-0.40701294,-0.06703186,-9.832977,1506037028720
1,-0.3830719,-0.17237854,-9.631866,1506037028774
1,-0.58895874,-0.21546936,-9.68454,1506037028825
1,-0.37348938,-0.08139038,-9.785095,1506037028879
1,-0.45968628,-0.15800476,-9.694122,1506037028930
1,-0.25378418,-0.0909729,-9.799454,1506037028984
1,-0.47883606,-0.08139038,-9.837769,1506037029037
1,-0.48840332,-0.19631958,-9.871292,1506037029089
1,-0.52671814,-0.25378418,-9.780304,1506037029142
1,-0.3591156,-0.1484375,-9.84256,1506037029194
1,-0.37348938,-0.0909729,-9.890442,1506037029247
1,-0.42616272,-0.07661438,-9.837769,1506037029300
1,-0.32081604,-0.16279602,-9.84256,1506037029352
1,-0.48362732,-0.12927246,-9.789886,1506037029405
1,-0.36390686,-0.1819458,-9.837769,1506037029456
