1,-0.6045227,-0.5793915,-1.46315,1478123662313
1,0.37153625,-1.9996033,0.921463,1478123662511
1,0.65301514,-1.6255035,-0.6551056,1478123662710
1,-0.3040619,2.8766327,-1.6738434,1478123662908
1,0.2898407,2.2092438,1.0939941,1478123663358
1,-0.19616699,0.20799255,-0.54571533,1478123663556
1,-0.07646179,0.032165527,-0.6507721,1478123663755
1,2.89917E-4,8.8500977E-4,-0.4746399,1478123663953
1,0.057159424,0.080947876,-0.5057678,1478123664154
1,-0.12553406,-0.045639038,-0.42495728,1478123664353
1,-0.059402466,0.05505371,-0.38485718,1478123664550
1,0.078704834,0.065078735,-0.32904053,1478123664749
1,-0.07286072,0.015258789,-0.2183075,1478123664947
1,0.042633057,0.046829224,-0.08543396,1478123665146
1,0.0032806396,0.020935059,-0.32754517,1478123665344
1,-0.021835327,0.00881958,-0.16743469,1478123665543
1,0.080947876,-0.02243042,-0.25616455,1478123665741
1,-0.04727173,0.024230957,-0.12583923,1478123665940
1,0.015701294,0.09965515,-0.04953003,1478123666143
1,-0.06523132,0.030212402,-0.118499756,1478123666343
1,0.061340332,0.031417847,-0.26620483,1478123666542
1,-0.07899475,0.045333862,0.030960083,1478123666739
1,-0.08200073,-0.026779175,-0.07196045,1478123666937
1,0.0016326904,-0.00881958,-0.16864014,1478123667131
1,0.08842468,-0.06643677,-0.121795654,1478123667329
1,0.006729126,0.042785645,0.14259338,1478123667532
1,2.89917E-4,0.03276062,0.011520386,1478123667732
1,0.032470703,0.036956787,-0.049972534,1478123667930
1,0.106536865,-0.035308838,0.07182312,1478123668130
1,0.034851074,0.016906738,0.030960083,1478123668328
1,-0.0038757324,-0.0029907227,-0.018844604,1478123668527
1,0.10444641,0.1641388,0.027526855,1478123668724
1,0.100097656,0.03036499,-0.022583008,1478123668921
1,-0.068374634,-0.012710571,-0.09172058,1478123669122
1,0.09336853,0.04966736,-0.037994385,1478123669320
1,-0.02407837,-0.007171631,-0.04788208,1478123669519
1,-0.029464722,-0.025726318,-0.16758728,1478123669718
1,0.12164307,-0.057754517,-0.021087646,1478123669915
1,0.053863525,0.014205933,0.004486084,1478123670115
1,-0.03276062,0.04399109,0.03201294,1478123670313
1,0.0017852783,0.025436401,-0.15052795,1478123670511
1,0.02961731,-0.045028687,-0.04727173,1478123670702
1,0.13078308,-0.020645142,-0.12927246,1478123670902
1,-0.04309082,0.09950256,0.038894653,1478123671100
1,0.052215576,0.02796936,0.0019378662,1478123671299
1,0.07077026,0.013305664,0.10877991,1478123671497
1,-0.048324585,-0.0052337646,-0.10473633,1478123671696
1,-0.06074524,0.0665741,0.008666992,1478123671892
1,0.029464722,0.08049011,-0.16400146,1478123672092
1,0.03126526,0.080200195,0.045928955,1478123672288
1,-0.036209106,0.08947754,-0.004333496,1478123672488
1,-0.051467896,0.002532959,0.07675171,1478123672687
1,0.034713745,0.006134033,0.03994751,1478123672885
1,0.015106201,0.044128418,0.1056366,1478123673083
1,0.05177307,-0.052520752,-0.015106201,1478123673290
1,-0.04309082,-0.009719849,-0.07017517,1478123673489
1,0.04966736,0.07646179,-0.0184021,1478123673686
1,-0.061645508,0.00881958,-0.0077667236,1478123673884
1,0.09396362,-0.020050049,-0.03919983,1478123674083
1,0.039352417,-0.039489746,-0.01600647,1478123674282
1,0.027526855,0.07510376,-0.1023407,1478123674480
1,-0.040237427,-0.053863525,0.031570435,1478123674678
1,0.037857056,0.05744934,-0.02482605,1478123674876
1,0.11671448,-0.042938232,0.014511108,1478123675075
1,-0.07929993,0.038894653,-0.023483276,1478123675274
1,-0.10218811,0.091415405,0.017791748,1478123675473
1,-0.0037384033,-0.056549072,-0.016296387,1478123675670
1,-0.08169556,0.077804565,-0.023330688,1478123675869
1,-0.06777954,0.020050049,0.10983276,1478123676068
1,0.038146973,-0.023040771,-0.15142822,1478123676265
1,0.049819946,-0.037399292,-0.14379883,1478123676464
