1,-0.83766174,1.0429688,-5.4628143,1478123861325
1,-0.027526855,0.46536255,-5.572052,1478123861525
1,-1.1713562,-1.2318115,-8.826218,1478123861724
1,-0.6977539,2.3938904,-4.5311737,1478123861922
1,3.361145,1.7631683,-4.733032,1478123862371
1,3.182785,6.6831055,3.028656,1478123862570
1,-0.6742554,0.11836243,-7.4003143,1478123862768
1,12.443558,9.881607,-4.380478,1478123862967
1,-1.197998,-6.1248016,-2.362915,1478123863165
1,2.971054,-0.581192,5.4940796,1478123863363
1,-1.7877197,10.014786,17.23645,1478123863562
1,-1.682663,7.458679,-22.186462,1478123863760
1,-0.94091797,7.2270355,4.9622803,1478123863959
1,-3.854065,-24.503448,6.7880096,1478123864157
1,2.0230865,-7.988693,1.3218842,1478123864357
1,6.2255096,-10.817001,-1.4232025,1478123864554
1,-13.640503,13.532013,-2.8983307,1478123864752
1,4.90152,-9.9401245,9.501678,1478123864951
1,0.39009094,5.4439545,7.4806824,1478123865154
1,9.413986,-3.7675629,-10.8554535,1478123865354
1,2.82724,5.0833282,7.6810455,1478123865548
1,2.5152435,10.601959,-13.959534,1478123865745
1,-7.883499,8.800934,-36.42688,1478123865948
1,1.1378326,11.241669,5.2495728,1478123866143
1,-3.381958,-30.384064,7.179901,1478123866341
1,4.5195007,-12.640472,0.58418274,1478123866543
1,12.693756,-11.6684265,-9.228287,1478123866743
1,1.0040588,15.968414,-2.4503021,1478123866935
1,4.3566895,-4.471756,2.4965515,1478123867135
1,2.259964,25.845093,9.573502,1478123867339
1,-7.4529877,-6.203964,-3.3417053,1478123867539
1,-1.3543549,-7.90744,3.4485474,1478123867731
1,-7.2420044,5.739044,3.3313751,1478123867933
1,-3.4064941,-4.624695,-9.515747,1478123868134
1,-11.942123,20.56424,-3.0210266,1478123868326
1,5.369583,-7.458832,9.958969,1478123868528
1,7.3561707,29.512863,15.502899,1478123868727
1,-0.6399994,-6.138733,2.079956,1478123868924
1,4.6707764,2.0850372,10.903488,1478123869120
1,-4.6134644,10.1262665,18.76036,1478123869318
1,-10.056992,3.3056335,-21.593155,1478123869516
1,-1.6486969,26.779587,-4.4930115,1478123869714
1,7.237961,-18.249054,13.230057,1478123869912
1,2.437439,-7.588272,6.5021973,1478123870112
1,12.187683,-4.724045,-14.158707,1478123870310
1,4.7821045,7.2723846,7.170929,1478123870508
1,2.25354,15.669449,-11.286713,1478123870707
1,-9.833572,7.6615906,-35.304733,1478123870905
1,-1.4601593,18.106735,4.6332245,1478123871104
1,3.6304932,-24.216293,13.060211,1478123871301
1,4.524582,-11.279678,6.402832,1478123871500
1,12.077393,-8.775345,-12.619385,1478123871699
1,3.7101135,10.656586,2.3370361,1478123871897
1,-4.5726166,12.499222,-19.949371,1478123872096
1,-0.6702118,12.126022,-23.673264,1478123872294
1,-1.9273224,0.95288086,1.6621704,1478123872492
1,-1.0663147,-24.93216,5.96994,1478123872692
1,-2.709488,-9.911987,-5.343704,1478123872889
1,8.545944,-7.5698547,1.6814728,1478123873087
1,-0.95573425,11.313797,-1.1870728,1478123873285
1,-0.14006042,2.8909912,-12.865082,1478123873484
1,3.6472626,16.102188,3.552246,1478123873682
1,-3.698883,-4.011032,1.2370453,1478123873881
1,-5.418213,-22.245422,7.6894226,1478123874079
1,-4.7186584,-3.8337097,-9.021637,1478123874278
1,3.605667,-15.40683,-6.995102,1478123874476
1,-3.851059,12.867035,3.227829,1478123874676
1,2.368454,-3.009201,3.627365,1478123874873
1,0.6613922,21.55275,8.72821,1478123875071
1,-3.6822815,-4.9133453,-2.8863525,1478123875270
1,-1.3955078,-4.3605804,5.343399,1478123875468
1,-14.309982,13.684204,21.508453,1478123875667
1,-5.7994995,4.174881,-4.1730804,1478123875865
